Time PLC_Stem PLC_Leaf Psi_LApo Psi_SApo Psi_LSym Psi_SSym Psi_AllSoil transpiration_mm Emin_mm Emin_S_mm LAI DFMC LFMCSymp LFMCApo LFMC FMCCanopy SWS1 SWS2 SWS3 soilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
1990-03-30/21:00:00 0.0483345500422678 0.0483460514488856 -0.0378409163720903 -0.0378408895361344 -0.0378409700180525 -0.0387193605766745 -0.037726579348973 6.49809490638336e-05 0 6.49809490638336e-05 4.5 57.8509230185432 99.7838327848896 99.9516539485511 99.8509612503542 99.8509612503542 24.4560711939849 70.5415345759222 88.1919959867507 0 0 0.0145102359980768 0 -3.53473897912312 0 0 0.3 96.9151455237996 0 
1990-03-30/22:00:00 0.0483345500422678 0.0483460514488856 -0.0378399031298282 -0.0378398783646214 -0.0378399526362946 -0.0387105581432315 -0.0377265856732952 6.4510755253264e-05 0 6.4510755253264e-05 4.5 57.8544456285389 99.7838385948996 99.9516539485511 99.8509647363602 99.8509647363602 24.4562285410333 70.541435788507 88.1918711434275 0 0 0.0144052417920134 0 -3.63149265274875 0 0 0.3 96.9151455658664 0 
1990-03-30/23:00:00 0.0483345500422678 0.0483460514488856 -0.0378389557134065 -0.0378389323927505 -0.0378390023321678 -0.0387023301143221 -0.0377265897161838 6.40435782210468e-05 0 6.40435782210468e-05 4.5 57.8579458717984 99.7838440218464 99.9516539485511 99.8509679925283 99.8509679925283 24.4563851719141 70.5413377082428 88.1917468781782 0 0 0.0143009212320953 0 -3.72824632637437 0 0 0.3 96.9151456079332 0 
1990-03-31/00:00:00 0.0483345500422678 0.0483460514488856 -0.0378379375745877 -0.0378379148628687 -0.037837982976064 -0.0386934855048681 -0.0377265914170591 6.35794012477231e-05 0 6.35794012477231e-05 4.5 57.8614238690903 99.7838498431316 99.9516539485511 99.8509714852994 99.8509714852994 24.4565410943622 70.5412403419882 88.1916231974617 0 0 0.0141972705848697 0 -3.825 0 0 0.3 96.91514565 0 
1990-03-31/01:00:00 0.0483345500422678 0.0483460514488856 -0.0378371024747468 -0.0378370817100663 -0.0378371439840286 -0.0386862788543359 -0.0377265911141082 6.31182076905565e-05 0 6.31182076905565e-05 4.5 57.86487974067 99.7838546344032 99.9516539485511 99.8509743600624 99.8509743600624 24.4566962988564 70.5411436538387 88.1915000730898 0 0 0.0140942861340162 0 -3.92175367362563 0 0 0.3 96.9151456920668 0 
1990-03-31/02:00:00 0.0483345500422678 0.0483460514488856 -0.0378362834143561 -0.0378362629237822 -0.0378363243756899 -0.0386791838470263 -0.0377265891797174 6.26599809832647e-05 0 6.26599809832647e-05 4.5 57.8683136062806 99.7838593149795 99.9516539485511 99.8509771684082 99.8509771684082 24.4568507825222 70.5410476244233 88.1913774902166 0 0 0.0139919641802864 0 -4.01850734725125 0 0 0.3 96.9151457341336 0 
1990-03-31/03:00:00 0.0483345500422678 0.0483460514488856 -0.037835473482429 -0.0378354532020831 -0.0378355140235102 -0.0386721787983831 -0.0377265856608333 6.22047046357516e-05 0 6.22047046357516e-05 4.5 57.871725585155 99.7838639426964 99.9516539485511 99.8509799450383 99.8509799450383 24.4570045479549 70.5409522479996 88.1912554450193 0 0 0.0138903010414444 0 -4.11526102087688 0 0 0.3 96.9151457762004 0 
1990-03-31/04:00:00 0.0483345500422678 0.0483460514488856 -0.0378346709092127 -0.0378346508009966 -0.0378347111062006 -0.0386652486859318 -0.0377265805920855 6.17523622338393e-05 0 6.17523622338393e-05 4.5 57.8751157960163 99.7838685279545 99.9516539485511 99.8509826961932 99.8509826961932 24.4571575979873 70.5408575194728 88.1911339341904 0 0 0.0137892930522069 0 -4.21201469450251 0 0 0.3 96.9151458182673 0 
1990-03-31/05:00:00 0.0483345500422678 0.0483460514488856 -0.0378338744947598 -0.0378338545325188 -0.0378339143999387 -0.0386583831530849 -0.0377265740018493 6.13029374390021e-05 0 6.13029374390021e-05 4.5 57.87848435708 99.7838730777431 99.9516539485511 99.8509854260663 99.8509854260663 24.4573099355865 70.5407634341396 88.1910129547304 0 0 0.0136889365641835 0 -4.30876836812814 0 0 0.3 96.9151458603341 0 
1990-03-31/06:00:00 0.0483345500422678 0.0483460514488856 -0.0378336553135677 -0.0378336511294465 -0.0378336636777641 -0.0386517630708263 -0.0377272367271089 6.08831249251206e-05 0 6.08831249251206e-05 4.5 57.8816311614932 99.7838745095542 99.9516539485511 99.850986285153 99.850986285153 24.4574492615184 70.540669900262 88.1908924331 1.24950464134262e-05 0.00024367860104319 0.0135951924939733 0.00372593820302972 -4.39971659266992 0.00157108745070182 2.38046051860232 0.3 96.9151458998768 0 
1990-03-31/07:00:00 0.0483345500422678 0.0483460514488856 -0.0378355025995696 -0.0378355699533973 -0.0378353679570437 -0.0386479320480711 -0.0377300464689105 6.13243795107311e-05 0 6.13243795107311e-05 4.5 57.8783236380059 99.7838647768451 99.9516539485511 99.8509804455275 99.8509804455275 24.4573587781481 70.5405765883624 88.1907721029726 0.000242415242535535 0.00448387377430968 0.0136937245755246 0.0682686470769283 -4.30413798853286 0.0287863106832366 43.6160800769264 0.3 96.9151458583209 0 
1990-03-31/08:00:00 0.0483345500422678 0.0483460514488856 -0.037837609336456 -0.037837695508941 -0.0378374370748128 -0.0386499157542564 -0.0377322281111253 6.25065297213145e-05 0 6.25065297213145e-05 4.5 57.8694635917234 99.7838529606358 99.9516539485511 99.8509733558019 99.8509733558019 24.4571305252197 70.5404832206488 88.1906517393758 0.000380469250104141 0.00852930053582185 0.0139576985369374 0.12841287700294 -4.05104844821238 0.054146861427757 82.041560307434 0.3 96.915145748282 0 
1990-03-31/09:00:00 0.0483345500422678 0.0483460514488856 -0.0378416716930811 -0.037841782319757 -0.0378414505467026 -0.0386593738980014 -0.0377356652190554 6.42845383787315e-05 0 6.42845383787315e-05 4.5 57.8561404902341 99.7838300407119 99.9516539485511 99.8509596038476 99.8509596038476 24.4568978995156 70.5403893172055 88.190530953207 0.000385657731839506 0.0121570481574159 0.014354727598492 0.180059898104647 -3.67826500407784 0.0759244600613157 115.038268233525 0.3 96.9151455862022 0 
1990-03-31/10:00:00 0.0483345500422678 0.0483460514488856 -0.0378466438113499 -0.0378467766352413 -0.0378463782920049 -0.0386761993660605 -0.0377391651346466 6.64246540208619e-05 0 6.64246540208619e-05 4.5 57.8401085119536 99.7838018996058 99.9516539485511 99.8509427191839 99.8509427191839 24.456659210513 70.5402946278782 88.1904095409626 0.000392462882646824 0.0151161254784461 0.01483261509441 0.219690051244706 -3.24148953758883 0.092634999226219 140.357532739673 0.3 96.9151453962998 0 
1990-03-31/11:00:00 0.0483345500422678 0.0483460514488856 -0.037852384026241 -0.0378525342265777 -0.0378520837708077 -0.0386990308210163 -0.0377427368021993 6.8621133711761e-05 0 6.8621133711761e-05 4.5 57.8236593987506 99.7837693170633 99.9516539485511 99.8509231696584 99.8509231696584 24.4564137576609 70.5401989368052 88.1902873266142 0.000399914013973763 0.0171463411252262 0.0153230886738066 0.244602606978546 -2.80598571761699 0.10313968329385 156.273887791849 0.3 96.9151452069503 0 
1990-03-31/12:00:00 0.0483345500422678 0.0483460514488856 -0.0378586170579509 -0.0378587765865716 -0.03785829815497 -0.0387254131501868 -0.0377463783554148 7.05331139027515e-05 0 7.05331139027515e-05 4.5 57.8093450633861 99.7837338282948 99.9516539485511 99.8509018763973 99.8509018763973 24.4561619779954 70.5401020879595 88.1901641823527 0.000406897526205807 0.0180203051952008 0.0157500335583399 0.253099815802851 -2.43682720163547 0.106722635404812 161.702660096266 0.3 96.9151450464467 0 
1990-03-31/13:00:00 0.0483345500422678 0.0483460514488856 -0.0378649657060583 -0.0378651243817128 -0.0378646485081848 -0.0387521170136759 -0.0377500768747778 7.18420716394692e-05 0 7.18420716394692e-05 4.5 57.7995476040875 99.7836975630454 99.9516539485511 99.8508801172477 99.8508801172477 24.4559054303993 70.5400040157348 88.1900400534611 0.000412322063491435 0.0175962670879049 0.0160423236209646 0.244602606978546 -2.18917422870676 0.10313968329385 156.273887791849 0.3 96.9151449387714 0 
1990-03-31/14:00:00 0.0483345500422678 0.0483460514488856 -0.0378710095725261 -0.0378711567631975 -0.0378707153335131 -0.0387756506579791 -0.0377538100208061 7.23184677409744e-05 0 7.23184677409744e-05 4.5 57.795982266669 99.783662916955 99.9516539485511 99.8508593295934 99.8508593295934 24.4556465854648 70.5399047624269 88.1899149726031 0.000415308345008433 0.0158626866002069 0.0161487027976463 0.219690051244706 -2.1000314908531 0.092634999226219 140.357532739673 0.3 96.9151449000137 0 
1990-03-31/15:00:00 0.0483345500422678 0.0483460514488856 -0.0378763603149189 -0.0378764869182674 -0.0378761072306441 -0.0387928946078813 -0.0377575494581757 7.18764769727981e-05 0 7.18764769727981e-05 4.5 57.7992901072353 99.78363212521 99.9516539485511 99.8508408545465 99.8508408545465 24.4553884383811 70.5398044772711 88.1897890591854 0.000415360375903065 0.01295665779797 0.0160500063266405 0.180059898104647 -2.18271883447603 0.0759244600613157 115.038268233525 0.3 96.9151449359647 0 
1990-03-31/16:00:00 0.0483345500422678 0.0483460514488856 -0.0378807366060409 -0.0378808368349924 -0.037880536245057 -0.0388017125824418 -0.0377612654973983 7.05957669139667e-05 0 7.05957669139667e-05 4.5 57.8088760681102 99.783606832244 99.9516539485511 99.8508256787669 99.8508256787669 24.4551340127889 70.5397033952978 88.18966250236 0.00041246871488413 0.00914737068627051 0.015764023966172 0.12841287700294 -2.42488098821047 0.054146861427757 82.041560307434 0.3 96.9151450412526 0 
1990-03-31/17:00:00 0.0483345500422678 0.0483460514488856 -0.0378840184620085 -0.0378840909330469 -0.0378838735900093 -0.0388013689718201 -0.0377649320081226 6.87012585684218e-05 0 6.87012585684218e-05 4.5 57.8230594530968 99.7835877735237 99.9516539485511 99.8508142435347 99.8508142435347 24.4548858584826 70.5396017994501 88.1895355304286 0.000407112476725696 0.00478872560516054 0.0153409805420574 0.0682686470769282 -2.7903337067699 0.0287863106832366 43.6160800769263 0.3 96.9151452001451 0 
1990-03-31/18:00:00 0.0483345500422678 0.0483460514488856 -0.0378862661253268 -0.0378863139697578 -0.0378861704827292 -0.0387926374112633 -0.0377685305785848 6.65093065670339e-05 0 6.65093065670339e-05 4.5 57.8394744658222 99.7835746565596 99.9516539485511 99.8508063733562 99.8508063733562 24.454787133624 70.5394999740518 88.1894083731877 0.00025867361666746 0.000256556878900133 0.0148515179950369 0.00372593820302961 -3.22447047710078 0.00157108745070178 2.38046051860225 0.3 96.9151453889002 0 
1990-03-31/19:00:00 0.0483345500422678 0.0483460514488856 -0.0378845840800872 -0.0378845656953884 -0.0378846208317071 -0.0387806121729396 -0.0377679864979186 6.59304542831016e-05 0 6.59304542831016e-05 4.5 57.8438102126953 99.7835835062183 99.9516539485511 99.8508116831514 99.8508116831514 24.4549335237349 70.5393987633651 88.1892817146179 1.3153705646348e-05 0 0.0147222603684726 0 -3.34123163187186 0 0 0.3 96.915145439666 0 
1990-03-31/20:00:00 0.0483345500422678 0.0483460514488856 -0.0378828656873368 -0.0378828353850548 -0.0378829262625992 -0.0387698230440602 -0.0377674105688687 6.54541764492079e-05 0 6.54541764492079e-05 4.5 57.8473779205284 99.7835931834673 99.9516539485511 99.8508174895008 99.8508174895008 24.4550922296802 70.5392984207406 88.189155760946 0 0 0.0146159076009305 0 -3.43798530549749 0 0 0.3 96.9151454817328 0 
1990-03-31/21:00:00 0.0483345500422678 0.0483460514488856 -0.0378817568614318 -0.0378817300317529 -0.037881810494846 -0.038760201388995 -0.0377674198159147 6.49809490638336e-05 0 6.49809490638336e-05 4.5 57.8509230185432 99.7835995553305 99.9516539485511 99.8508213126187 99.8508213126187 24.4552502345392 70.5391988460481 88.189030432149 0 0 0.0145102359980768 0 -3.53473897912312 0 0 0.3 96.9151455237996 0 
1990-03-31/22:00:00 0.0483345500422678 0.0483460514488856 -0.0378807438792215 -0.037880719120705 -0.0378807933723135 -0.0387513988963747 -0.0377674264431026 6.4510755253264e-05 0 6.4510755253264e-05 4.5 57.8544456285389 99.7836053638563 99.9516539485511 99.8508247977342 99.8508247977342 24.455407528249 70.5391000018937 88.188905698902 0 0 0.0144052417920134 0 -3.63149265274875 0 0 0.3 96.9151455658664 0 
1990-03-31/23:00:00 0.0483345500422678 0.0483460514488856 -0.0378797967357499 -0.0378797734220612 -0.0378798433405836 -0.0387431709225493 -0.0377674307881446 6.40435782210468e-05 0 6.40435782210468e-05 4.5 57.8579458717984 99.7836107892438 99.9516539485511 99.8508280529667 99.8508280529667 24.4555641063703 70.539001864882 88.1887815431781 0 0 0.0143009212320953 0 -3.72824632637437 0 0 0.3 96.9151456079332 0 
1990-04-01/00:00:00 0.0483345500422678 0.0483460514488856 -0.03787877887848 -0.0378787561739164 -0.0378788242656526 -0.0387343264456266 -0.0377674327905396 6.35794012477231e-05 0 6.35794012477231e-05 4.5 57.8614238690903 99.7836166089194 99.9516539485511 99.8508315447721 99.8508315447721 24.4557199766327 70.5389044418703 88.1886579714364 0 0 0.0141972705848697 0 -3.825 0 0 0.3 96.91514565 0 
1990-04-01/01:00:00 0.0483345500422678 0.0483460514488856 -0.0378779440659388 -0.0378779233085303 -0.0378779855606839 -0.0387271199815813 -0.0377674327883657 6.31182076905565e-05 0 6.31182076905565e-05 4.5 57.86487974067 99.7836213985485 99.9516539485511 99.8508344185495 99.8508344185495 24.4558751295098 70.5388076969536 88.18853495549 0 0 0.0140942861340162 0 -3.92175367362563 0 0 0.3 96.9151456920668 0 
1990-04-01/02:00:00 0.0483345500422678 0.0483460514488856 -0.0378771252963274 -0.037877104813098 -0.0378771662429795 -0.0387200251966741 -0.0377674311538747 6.26599809832647e-05 0 6.26599809832647e-05 4.5 57.8683136062806 99.7836260774619 99.9516539485511 99.8508372258976 99.8508372258976 24.4560295621225 70.5387116107615 88.1884124804942 0 0 0.0139919641802864 0 -4.01850734725125 0 0 0.3 96.9151457341336 0 
1990-04-01/03:00:00 0.0483345500422678 0.0483460514488856 -0.037876315657285 -0.0378762953843263 -0.037876356183599 -0.038713020394744 -0.0377674279340145 6.22047046357516e-05 0 6.22047046357516e-05 4.5 57.871725585155 99.7836307035035 99.9516539485511 99.8508400015225 99.8508400015225 24.4561832770613 70.538616177552 88.1882905426282 0 0 0.0138903010414444 0 -4.11526102087688 0 0 0.3 96.9151457762004 0 
1990-04-01/04:00:00 0.0483345500422678 0.0483460514488856 -0.0378755133781181 -0.0378754932773115 -0.0378755535602943 -0.0387060905453718 -0.0377674231634142 6.17523622338393e-05 0 6.17523622338393e-05 4.5 57.8751157960163 99.7836352870796 99.9516539485511 99.8508427516682 99.8508427516682 24.4563362771549 70.5385213922314 88.1881691385863 0 0 0.0137892930522069 0 -4.21201469450251 0 0 0.3 96.9151458182673 0 
1990-04-01/05:00:00 0.0483345500422678 0.0483460514488856 -0.0378747172582353 -0.037874697303412 -0.0378747571485859 -0.0386992252865313 -0.0377674168704489 6.13029374390021e-05 0 6.13029374390021e-05 4.5 57.87848435708 99.783639835183 99.9516539485511 99.8508454805303 99.8508454805303 24.4564885653661 70.5384272500975 88.1880482653714 0 0 0.0136889365641835 0 -4.30876836812814 0 0 0.3 96.9151458603341 0 
1990-04-01/06:00:00 0.0483345500422678 0.0483460514488856 -0.0378744981193062 -0.0378744939357348 -0.0378745064824037 -0.0386926054313411 -0.0377680795924383 6.08831249251206e-05 0 6.08831249251206e-05 4.5 57.8816311614932 99.7836412666734 99.9516539485511 99.8508463394245 99.8508463394245 24.456627842895 70.5383336594521 88.1879278494778 1.24945216449861e-05 0.00024367860104319 0.0135951924939733 0.00372593820302972 -4.39971659266992 0.00157108745070182 2.38046051860232 0.3 96.9151458998768 0 
1990-04-01/07:00:00 0.0483345500422678 0.0483460514488856 -0.0378763446302851 -0.0378764119571157 -0.0378762100417274 -0.038688774421804 -0.0377708883704727 6.13243795107311e-05 0 6.13243795107311e-05 4.5 57.8783236380059 99.7836315380823 99.9516539485511 99.8508405022698 99.8508405022698 24.456537320951 70.5382402909513 88.1878076246884 0.000242405061024023 0.00448387377430968 0.0136937245755246 0.0682686470769283 -4.30413798853286 0.0287863106832366 43.6160800769264 0.3 96.9151458583209 0 
1990-04-01/08:00:00 0.0483345500422678 0.0483460514488856 -0.0378784507408025 -0.0378785368855489 -0.0378782785346095 -0.0386907579247135 -0.0377730693289692 6.25065297213145e-05 0 6.25065297213145e-05 4.5 57.8694635917234 99.7836197254495 99.9516539485511 99.8508334146901 99.8508334146901 24.4563090353205 70.5381468668709 88.1876873660878 0.000380453269459347 0.00852930053582185 0.0139576985369374 0.12841287700294 -4.05104844821238 0.054146861427757 82.041560307434 0.3 96.915145748282 0 
1990-04-01/09:00:00 0.0483345500422678 0.0483460514488856 -0.037882511941773 -0.0378826225388168 -0.0378822908546301 -0.038700215550693 -0.0377765051923517 6.42845383787315e-05 0 6.42845383787315e-05 4.5 57.8561404902341 99.783596812119 99.9516539485511 99.8508196666919 99.8508196666919 24.4560763769344 70.5380529074243 88.18756668468 0.000385641532431785 0.0121570481574159 0.014354727598492 0.180059898104647 -3.67826500407784 0.0759244600613157 115.038268233525 0.3 96.9151455862022 0 
1990-04-01/10:00:00 0.0483345500422678 0.0483460514488856 -0.0378874828515793 -0.0378876156445581 -0.0378872173940295 -0.0387170402711278 -0.0377800038355339 6.64246540208619e-05 0 6.64246540208619e-05 4.5 57.8401085119536 99.7835686779183 99.9516539485511 99.8508027861715 99.8508027861715 24.4558376553342 70.5379581624737 88.1874453769774 0.000392446396539362 0.0151161254784461 0.01483261509441 0.219690051244706 -3.24148953758883 0.092634999226219 140.357532739673 0.3 96.9151453962998 0 
1990-04-01/11:00:00 0.0483345500422678 0.0483460514488856 -0.0378932218102258 -0.0378933719784758 -0.0378929216189349 -0.0387398708106367 -0.0377835741988409 6.8621133711761e-05 0 6.8621133711761e-05 4.5 57.8236593987506 99.7835361025584 99.9516539485511 99.8507832409555 99.8507832409555 24.4555921699871 70.5378624161668 88.1873232669614 0.00039989721399654 0.0171463411252262 0.0153230886738066 0.244602606978546 -2.80598571761699 0.10313968329385 156.273887791849 0.3 96.9151452069503 0 
1990-04-01/12:00:00 0.0483345500422678 0.0483460514488856 -0.0378994535432956 -0.0378996130388207 -0.037899134706474 -0.0387662520980794 -0.0377872144168428 7.05331139027515e-05 0 7.05331139027515e-05 4.5 57.8093450633861 99.7835006212184 99.9516539485511 99.8507619521514 99.8507619521514 24.4553403579005 70.5377655124844 88.1872002268323 0.000406880431967765 0.0180203051952008 0.0157500335583399 0.253099815802851 -2.43682720163547 0.106722635404812 161.702660096266 0.3 96.9151450464467 0 
1990-04-01/13:00:00 0.0483345500422678 0.0483460514488856 -0.0379058008586319 -0.0379059595004256 -0.0379054837284474 -0.0387929548227647 -0.0377909115758107 7.18420716394692e-05 0 7.18420716394692e-05 4.5 57.7995476040875 99.7834643635956 99.9516539485511 99.8507401975778 99.8507401975778 24.4550837778842 70.537667385826 88.1870762018804 0.000412304740455692 0.0175962670879049 0.0160423236209646 0.244602606978546 -2.18917422870676 0.10313968329385 156.273887791849 0.3 96.9151449387714 0 
1990-04-01/14:00:00 0.0483345500422678 0.0483460514488856 -0.0379118433693981 -0.0379119905257565 -0.037911549198978 -0.0388164872536584 -0.0377946433462142 7.23184677409744e-05 0 7.23184677409744e-05 4.5 57.795982266669 99.7834297252653 99.9516539485511 99.8507194145796 99.8507194145796 24.4548249004245 70.5375680784904 88.1869512247744 0.000415290895591559 0.0158626866002069 0.0161487027976463 0.219690051244706 -2.1000314908531 0.092634999226219 140.357532739673 0.3 96.9151449000137 0 
1990-04-01/15:00:00 0.0483345500422678 0.0483460514488856 -0.0379171927463984 -0.0379173193153323 -0.0379169397309197 -0.0388337299347991 -0.0377983814053047 7.18764769727981e-05 0 7.18764769727981e-05 4.5 57.7992901072353 99.7833989413373 99.9516539485511 99.8507009442228 99.8507009442228 24.454566720589 70.5374677397125 88.1868254149237 0.000415342923378254 0.01295665779797 0.0160500063266405 0.180059898104647 -2.18271883447603 0.0759244600613157 115.038268233525 0.3 96.9151449359647 0 
1990-04-01/16:00:00 0.0483345500422678 0.0483460514488856 -0.0379215676761317 -0.0379216678709096 -0.0379213673834617 -0.0388425466030889 -0.0378020960767242 7.05957669139667e-05 0 7.05957669139667e-05 4.5 57.8088760681102 99.7833736561655 99.9516539485511 99.8506857731198 99.8506857731198 24.4543122619017 70.5373666045196 88.1866989614801 0.000412451382940927 0.00914737068627051 0.015764023966172 0.12841287700294 -2.42488098821047 0.054146861427757 82.041560307434 0.3 96.9151450412526 0 
1990-04-01/17:00:00 0.0483345500422678 0.0483460514488856 -0.0379248481869941 -0.0379249206243872 -0.0379247033822532 -0.0388422016655651 -0.0378057612416292 6.87012585684218e-05 0 6.87012585684218e-05 4.5 57.8230594530968 99.7833546051455 99.9516539485511 99.8506743425078 99.8506743425078 24.454064074066 70.5372649558483 88.1865720927427 0.000407095368940154 0.00478872560516054 0.0153409805420574 0.0682686470769282 -2.7903337067699 0.0287863106832366 43.6160800769263 0.3 96.9151452001451 0 
1990-04-01/18:00:00 0.0483345500422678 0.0483460514488856 -0.0379270945306538 -0.0379271423421598 -0.0379269989538743 -0.0388334687728904 -0.0378093584963084 6.65093065670339e-05 0 6.65093065670339e-05 4.5 57.8394744658222 99.7833414957347 99.9516539485511 99.8506664768612 99.8506664768612 24.4539653092462 70.5371630780143 88.1864450385034 0.000258662746036523 0.000256556878900133 0.0148515179950369 0.00372593820302961 -3.22447047710078 0.00157108745070178 2.38046051860225 0.3 96.9151453889002 0 
1990-04-01/19:00:00 0.0483345500422678 0.0483460514488856 -0.0379254127590084 -0.0379253943714862 -0.0379254495162725 -0.038821442608198 -0.0378088149395274 6.59304542831016e-05 0 6.59304542831016e-05 4.5 57.8438102126953 99.7833503441687 99.9516539485511 99.8506717859216 99.8506717859216 24.4541116495355 70.5370618149813 88.1863184825031 1.31531528386961e-05 0 0.0147222603684726 0 -3.34123163187186 0 0 0.3 96.915145439666 0 
1990-04-01/20:00:00 0.0483345500422678 0.0483460514488856 -0.0379236947604714 -0.0379236644633288 -0.03792375532546 -0.0388106529742599 -0.0378082395465773 6.54541764492079e-05 0 6.54541764492079e-05 4.5 57.8473779205284 99.7833600192508 99.9516539485511 99.8506775909709 99.8506775909709 24.4542703057492 70.5369614199762 88.1861926308695 0 0 0.0146159076009305 0 -3.43798530549749 0 0 0.3 96.9151454817328 0 
1990-04-01/21:00:00 0.0483345500422678 0.0483460514488856 -0.0379225861464646 -0.037922559322322 -0.0379226397688115 -0.0388010310630789 -0.0378082490676357 6.49809490638336e-05 0 6.49809490638336e-05 4.5 57.8509230185432 99.7833663899042 99.9516539485511 99.8506814133629 99.8506814133629 24.454428261445 70.5368617928873 88.1860674035954 0 0 0.0145102359980768 0 -3.53473897912312 0 0 0.3 96.9151455237996 0 
1990-04-01/22:00:00 0.0483345500422678 0.0483460514488856 -0.0379215733948937 -0.0379215486423294 -0.0379216228760871 -0.0387922284817462 -0.0378082559683009 6.4510755253264e-05 0 6.4510755253264e-05 4.5 57.8544456285389 99.7833721971137 99.9516539485511 99.8506848976887 99.8506848976887 24.4545855065544 70.5367628963187 88.1859427713556 0 0 0.0144052417920134 0 -3.63149265274875 0 0 0.3 96.9151455658664 0 
1990-04-01/23:00:00 0.0483345500422678 0.0483460514488856 -0.03792062649506 -0.0379206031876028 -0.0379206730874365 -0.0387840005335348 -0.0378082605862122 6.40435782210468e-05 0 6.40435782210468e-05 4.5 57.8579458717984 99.7833776211094 99.9516539485511 99.8506881520861 99.8506881520861 24.4547420366323 70.5366647068724 88.1858187161222 0 0 0.0143009212320953 0 -3.72824632637437 0 0 0.3 96.9151456079332 0 
1990-04-02/00:00:00 0.0483345500422678 0.0483460514488856 -0.0379196088901279 -0.0379195861919865 -0.0379196542644622 -0.0387751561597508 -0.0378082628609475 6.35794012477231e-05 0 6.35794012477231e-05 4.5 57.8614238690903 99.7833834393422 99.9516539485511 99.8506916430258 99.8506916430258 24.4548978594028 70.5365672314047 88.1856952443545 0 0 0.0141972705848697 0 -3.825 0 0 0.3 96.91514565 0 
1990-04-02/01:00:00 0.0483345500422678 0.0483460514488856 -0.0379187743357772 -0.03791875358491 -0.0379188158174458 -0.0387679498528855 -0.037808263130475 6.31182076905565e-05 0 6.31182076905565e-05 4.5 57.86487974067 99.783388227495 99.9516539485511 99.8506945159175 99.8506945159175 24.4550529653348 70.5364704340102 88.1855723278662 0 0 0.0140942861340162 0 -3.92175367362563 0 0 0.3 96.9151456920668 0 
1990-04-02/02:00:00 0.0483345500422678 0.0483460514488856 -0.0379179558279392 -0.0379179353513263 -0.0379179967613647 -0.0387608552611657 -0.0378082617669134 6.26599809832647e-05 0 6.26599809832647e-05 4.5 57.8683136062806 99.7833929049113 99.9516539485511 99.8506973223672 99.8506973223672 24.4552073515444 70.5363742953188 88.1854499518144 0 0 0.0139919641802864 0 -4.01850734725125 0 0 0.3 96.9151457341336 0 
1990-04-02/03:00:00 0.0483345500422678 0.0483460514488856 -0.0379171464528781 -0.0379171261865812 -0.037917186965875 -0.0387538506768291 -0.03780825881721 6.22047046357516e-05 0 6.22047046357516e-05 4.5 57.871725585155 99.7833975294427 99.9516539485511 99.8507000970861 99.8507000970861 24.4553610206179 70.5362788095893 88.1853281123796 0 0 0.0138903010414444 0 -4.11526102087688 0 0 0.3 96.9151457762004 0 
1990-04-02/04:00:00 0.0483345500422678 0.0483460514488856 -0.0379163444389601 -0.0379163243448402 -0.0379163846077694 -0.0387469210615147 -0.0378082543159936 6.17523622338393e-05 0 6.17523622338393e-05 4.5 57.8751157960163 99.7834021115013 99.9516539485511 99.8507028463212 99.8507028463212 24.4555139753795 70.5361839717289 88.1852068062583 0 0 0.0137892930522069 0 -4.21201469450251 0 0 0.3 96.9151458182673 0 
1990-04-02/05:00:00 0.0483345500422678 0.0483460514488856 -0.0379155485849505 -0.0379155286368248 -0.0379155884619126 -0.0387400560477593 -0.0378082482916395 6.13029374390021e-05 0 6.13029374390021e-05 4.5 57.87848435708 99.7834066580834 99.9516539485511 99.8507055742705 99.8507055742705 24.4556662187878 70.5360897770365 88.1850860304552 0 0 0.0136889365641835 0 -4.30876836812814 0 0 0.3 96.9151458603341 0 
1990-04-02/06:00:00 0.0483345500422678 0.0483460514488856 -0.0379153294599641 -0.0379153252762323 -0.0379153378233821 -0.0387334363908757 -0.0378089109821271 6.08831249251206e-05 0 6.08831249251206e-05 4.5 57.8816311614932 99.783408089415 99.9516539485511 99.8507064330694 99.8507064330694 24.4558054524783 70.5359961338539 88.1849657114982 1.2493996252757e-05 0.00024367860104319 0.0135951924939733 0.00372593820302972 -4.39971659266992 0.00157108745070182 2.38046051860232 0.3 96.9151458998768 0 
1990-04-02/07:00:00 0.0483345500422678 0.0483460514488856 -0.0379171751685983 -0.0379172424677545 -0.0379170406353627 -0.0387296053661364 -0.0378117187693185 6.13243795107311e-05 0 6.13243795107311e-05 4.5 57.8783236380059 99.7833983650983 99.9516539485511 99.8507005984794 99.8507005984794 24.4557148965157 70.5359027129704 88.1848455832795 0.000242394867467099 0.00448387377430968 0.0136937245755246 0.0682686470769283 -4.30413798853286 0.0287863106832366 43.6160800769264 0.3 96.9151458583209 0 
1990-04-02/08:00:00 0.0483345500422678 0.0483460514488856 -0.0379192806253786 -0.0379193667417131 -0.0379191084759823 -0.0387315886376967 -0.0378138990168321 6.25065297213145e-05 0 6.25065297213145e-05 4.5 57.8694635917234 99.7833865561983 99.9516539485511 99.8506935131394 99.8506935131394 24.4554865827242 70.5358092367298 88.1847254209406 0.00038043726999788 0.00852930053582185 0.0139576985369374 0.12841287700294 -4.05104844821238 0.054146861427757 82.041560307434 0.3 96.915145748282 0 
