Time PLC_Stem PLC_Leaf Psi_LApo Psi_SApo Psi_LSym Psi_SSym Psi_AllSoil transpiration_mm Emin_mm Emin_S_mm LAI DFMC LFMCSymp LFMCApo LFMC FMCCanopy SWS1 SWS2 SWS3 soilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
1990-08-02/11:00:00 2.54546757260254 2.67238399808576 -3.40407348753226 -3.36244035001134 -3.48568197012086 -3.34321419279238 -3.28775863347924 0.0640639967719014 0.0215625375987298 0.00983647429044403 4.5 18.7148925638717 71.7219764003117 97.3276160019142 81.9642322409527 81.9642322409527 9.17004282449389 26.459012464345 33.1248548493131 0.00483515685857208 0.744633460356857 2.15932010119071 2.5704749525514 28.4799486776635 2.07297225086788 1642.24788635228 1.6 44.4842637283122 0 
1990-08-02/12:00:00 2.6175963543195 2.77124197955517 -3.43519087972313 -3.38634245088583 -3.5307578036204 -3.36257846829832 -3.29797663595437 0.0736696397927307 0.0275588167712566 0.0126360792670603 4.5 14.3947480706199 70.8063293788242 97.2287580204448 81.3753008354725 81.3753008354725 9.15857647339019 26.4386926982593 33.104168945194 0.00616780605209559 0.778716587524499 2.77389429951642 2.63493658512875 30.2911688245431 2.12495765358338 1683.43170716559 1.6 35.7537704887824 0 
1990-08-02/13:00:00 2.68838141068239 2.86343965258344 -3.46325479238688 -3.40918409535389 -3.56883775155754 -3.38623780841148 -3.30989290542191 0.0801638610428098 0.0321776759467184 0.0149690495227227 4.5 11.8893704598111 70.0508169335783 97.1365603474165 80.8851142991136 80.8851142991136 9.14539604132501 26.4152035874843 33.0804883329573 0.00733565888510476 0.769998644650283 3.28603202486236 2.5704749525514 31.6095192231472 2.07297225086788 1642.24788635228 1.6 29.3990215853024 0 
1990-08-02/14:00:00 2.75246072443532 2.9405567093363 -3.48606276008746 -3.4293630344682 -3.59657204253778 -3.41260337026107 -3.32305907807772 0.0823584488716362 0.0341406685032549 0.0163134463696503 4.5 10.7776235901607 69.5106331927101 97.0594432906637 80.5301572318915 80.5301572318915 9.13128840349819 26.3894195999029 33.0544512975674 0.00813385988748512 0.718265375776049 3.58115638038153 2.3814830085516 32.3073720042197 1.9205587620065 1521.5030332413 1.6 26.0352123885924 0 
1990-08-02/15:00:00 2.80396510494052 2.99398981628525 -3.50152828948047 -3.44525383914854 -3.61100731540722 -3.4393728192402 -3.33685710429069 0.0795281247141293 0.0328021984618428 0.0163328833501834 4.5 10.7630403400348 69.2327592174393 97.0060101837147 80.3420596039495 80.3420596039495 9.11723192597997 26.3625026282666 33.0269678893605 0.00840563281392811 0.627649311730307 3.58542322046388 2.080840241789 32.3171689043452 1.67810391438995 1329.42571003186 1.6 25.9879891007655 0 
1990-08-02/16:00:00 2.8380389706257 3.01781744358552 -3.5083388272228 -3.4556116857746 -3.61073844760875 -3.46395653838365 -3.35055196444351 0.071760397906864 0.0284890267210246 0.0150223179632378 4.5 11.8412096675004 69.2379145228769 96.9821825564145 80.3356217362919 80.3356217362919 9.10425269667027 26.3358175878022 32.9991587298898 0.00809583590877258 0.5061017268874 3.29772560642084 1.68903495998279 31.6379614977564 1.3621306052077 1079.10566887789 1.6 29.2619233498282 0 
1990-08-02/17:00:00 2.85198236997056 3.01781744358552 -3.50619813804852 -3.45981545877479 -3.59616400742136 -3.48407295889481 -3.36338756666126 0.0597050200201434 0.0223522829816749 0.0127103255746284 4.5 14.301721424769 69.5185201464889 96.9821825564145 80.5039851104592 80.5039851104592 9.0932505505467 26.310775579344 32.9722307516088 0.00727059477330228 0.364496978885959 2.79019297927069 1.23276804559923 30.3355030122581 0.994171893309956 787.601806910621 1.6 35.540069616035 0 
1990-08-02/18:00:00 2.85198236997056 3.01781744358552 -3.49464990640728 -3.45695043709954 -3.56777344268822 -3.49816113330317 -3.37461891809931 0.0440145804747607 0.0158296553164653 0.00991637665450519 4.5 18.5665930096513 70.0717139179196 96.9821825564145 80.8359013733176 80.8359013733176 9.08493696039873 26.2888529187192 32.9474916329201 0.00609257255640316 0.215414635782926 2.17686040839382 0.743133334836836 28.5358828406813 0.59930355683202 474.7796305902 1.6 44.2146483351049 0 
1990-08-02/19:00:00 2.85198236997056 3.01781744358552 -3.47347577927619 -3.44649268932121 -3.52581335837478 -3.50552987180247 -3.3835248497865 0.0253502203720187 0.0100703695617481 0.00715244954735548 4.5 24.7998291805248 70.9056250541967 96.9821825564145 81.3362480550838 81.3362480550838 9.08142851901594 26.2715538056365 32.9263201143055 0.00314948418430319 0.0716232012544453 1.57011827859511 0.253498624074437 26.4133199829305 0.204435220354083 161.957454269779 1.6 54.4458842850781 0 
1990-08-02/20:00:00 2.85198236997056 3.01781744358552 -3.4466037351484 -3.43112677156926 -3.47662352927478 -3.50696216335962 -3.38927960831682 0.0129299597368033 0.00627454640490372 0.00541026685179418 4.5 30.1715184319655 71.9088500365037 96.9821825564145 81.938183044468 81.938183044468 9.08206665418089 26.2598227863762 32.9096800559449 0.000785217134359876 0 1.18767127539125 0 24.8198705879273 0 0 1.6 62.1266729482201 0 
1990-08-02/21:00:00 2.85198236997056 3.01781744358552 -3.4254315262812 -3.41818369834973 -3.43948972970055 -3.50470167257881 -3.39162743566811 0.0109277435430532 0.00519194847046449 0.00460425552964123 4.5 33.1380347292264 72.6852003194571 96.9821825564145 82.40399321424 82.40399321424 9.08438248826461 26.2528120654263 32.8970779894105 0 0 1.0107342552434 0 23.9899029409455 0 0 1.6 66.1273058605067 0 
1990-08-02/22:00:00 2.85198236997056 3.01781744358552 -3.42103216148585 -3.4158750896138 -3.43103504319707 -3.50095981111615 -3.39376917336891 0.00899977260022247 0.00420010048085181 0.00386244014395306 4.5 36.1816295849031 72.864309706102 96.9821825564145 82.511458846227 82.511458846227 9.08683010474283 26.2478288859031 32.8864518649302 0 0 0.84788963974482 0 23.1599352939637 0 0 1.6 70.1279387727934 0 
1990-08-02/23:00:00 2.85198236997056 3.01781744358552 -3.4189181077026 -3.41489013989414 -3.42673092988661 -3.49642467300544 -3.39556629660082 0.00723433644124844 0.00330794764569779 0.00318100971678196 4.5 39.2712279719389 72.955830240302 96.9821825564145 82.566371166747 82.566371166747 9.08905111026849 26.2437698860963 32.8769340515049 0 0 0.698300836327421 0 22.3299676469818 0 0 1.6 74.12857168508 0 
1990-08-03/00:00:00 2.85198236997056 3.01781744358552 -3.41661148731795 -3.41365117361002 -3.4223534410061 -3.4909874979923 -3.39707300948889 0.00587189875540935 0.00260803339477625 0.00267241651229188 4.5 41.7598083833134 73.0491471174599 96.9821825564145 82.6223612930417 82.6223612930417 9.09108392453421 26.2405352671872 32.8684473713318 0 0 0.587427789116378 0 21.5 0 0 1.3 77.1058499284064 0 
1990-08-03/01:00:00 2.85198236997056 3.01781744358552 -3.41551918783332 -3.41313986673641 -3.42013422289094 -3.48568986915734 -3.39839710626944 0.00441631314043269 0.00189155069786501 0.00209725284317188 4.5 44.8215850439492 73.0965464240413 96.9821825564145 82.6508008769906 82.6508008769906 9.09287207734288 26.2378142093774 32.8607369930405 0 0 0.461000220293482 0 20.6743678836699 0 0 1.3 81.0988190687227 0 
1990-08-03/02:00:00 2.85198236997056 3.01781744358552 -3.41394337897816 -3.4122484921135 -3.41723085552234 -3.48009468489912 -3.39954060473124 0.00310681654649967 0.00125321861200128 0.00157191188206987 4.5 47.8430812375058 73.1586511329761 96.9821825564145 82.6880637023514 82.6880637023514 9.09447906095036 26.2356141350485 32.8537991444366 0 0 0.34552425391885 0 19.8487357673398 0 0 1.3 85.091788209039 0 
1990-08-03/03:00:00 2.85198236997056 3.01781744358552 -3.41231958171097 -3.41125757491173 -3.41437949645433 -3.47429106132009 -3.40049459355347 0.00193302472428153 0.000686760131867538 0.00109328658741351 4.5 50.7972066639684 73.2197461528845 96.9821825564145 82.7247207142965 82.7247207142965 9.09594756332804 26.2339126802732 32.8476069117707 0 0 0.240316926632118 0 19.0231036510097 0 0 1.3 89.0847573493552 0 
1990-08-03/04:00:00 2.85198236997056 3.01781744358552 -3.4107172987231 -3.41021834782462 -3.41168508566335 -3.46836514018076 -3.40126831870232 0.000885747729937461 0.000186334990904114 0.000658420235789232 4.5 53.6592765616701 73.27757214479 96.9821825564145 82.7594163094398 82.7594163094398 9.09730356544594 26.2326636452716 32.8421133271748 0 0 0.144728316727639 0 18.1974715346796 0 0 1.3 93.0777264896715 0 
1990-08-03/05:00:00 2.85198236997056 3.01781744358552 -3.40970450271996 -3.40954895276428 -3.41000621420287 -3.46260080871284 -3.40199315648203 0.00196041444283632 0.000696483663768501 0.000510710973107548 4.5 54.6719486692999 73.3136493883019 96.9821825564145 82.781062655547 82.781062655547 9.09817506733523 26.2317725826972 32.8372308968048 0.000408488841423972 0.063318059059566 0.112260127278122 0.255500659144603 17.8975070204913 0.206310509868732 163.236532231274 1.3 94.5284319850779 0 
1990-08-03/06:00:00 2.85198236997056 3.01781744358552 -3.41368789731623 -3.41214917323392 -3.41667247371782 -3.45783393096908 -3.4027824581337 0.00638458698573937 0.0018736741394184 0.000876880128751476 4.5 52.1996010262147 73.1706073447435 96.9821825564145 82.6952374294119 82.6952374294119 9.09871764140714 26.2306541705261 32.8324660699869 0.000480248068058368 0.193565993956113 0.19274830588096 0.77069996310624 18.6222766954279 0.62232129997861 492.391643095654 1.3 91.0232595376653 0 
1990-08-03/07:00:00 2.85198236997056 3.01781744358552 -3.42617170558907 -3.42048909011595 -3.43719395462785 -3.45516991787981 -3.40418672469806 0.0138491736179481 0.00383316893215723 0.00165702193078118 4.5 47.3382878935303 72.7337483133295 96.9821825564145 82.4331220105635 82.4331220105635 9.09825207538325 26.2281996562171 32.8268735529644 0.000850098746627674 0.330819753294619 0.364232418426932 1.28589926706788 19.9877665739906 1.03833209008849 821.546753960033 1.3 84.4193994907105 0 
1990-08-03/08:00:00 2.85198236997056 3.01781744358552 -3.44710073725817 -3.43477757589601 -3.47100327898176 -3.45569196695197 -3.40683226206356 0.0239951949374958 0.00685367588012157 0.00294035897413621 4.5 40.4158818292762 72.0252848834355 96.9821825564145 82.0080439526271 82.0080439526271 9.09613645943006 26.2232070386392 32.8193932402547 0.00148169528689745 0.468469132773393 0.646324614236139 1.76598858987163 21.860967571952 1.42599243234271 1128.27048797354 1.3 75.3601179650401 0 
1990-08-03/09:00:00 2.85198236997056 3.01781744358552 -3.47489216942274 -3.45421672035867 -3.51499517296893 -3.46046725299905 -3.41126303134928 0.0357517338016144 0.0111893633121709 0.00480818344708906 4.5 32.3314528378501 71.1238530062727 96.9821825564145 81.4671848263294 81.4671848263294 9.09184216910042 26.2146961748764 32.8091105153365 0.00238422592818162 0.597073677374784 1.05689384831978 2.17825063755355 24.0594156863018 1.75888391505567 1391.6601295481 1.3 64.7278577809226 0 
1990-08-03/10:00:00 2.89198475314942 3.01781744358552 -3.50179356095334 -3.47176592833518 -3.56003646795539 -3.47001964705958 -3.41756564034902 0.048032342319471 0.0168833082679901 0.00726318278585835 4.5 24.4751526082777 70.2239997399747 96.9821825564145 80.9272728665506 80.9272728665506 9.0853739333006 26.202899996292 32.7960797657719 0.00353724241677508 0.705313147320866 1.59653084997063 2.49459043285936 26.3689653748417 2.01432053380965 1593.76610988237 1.3 53.5582818257643 0 
1990-08-03/11:00:00 2.96663184586754 3.10086581757778 -3.53167565399766 -3.4936436080964 -3.60601170449566 -3.48480951039101 -3.42562373800016 0.059666044122758 0.0235205904482912 0.010146613248832 4.5 18.1245596169997 69.3286712542618 96.8991341824222 80.356856425526 80.356856425526 9.07674492697471 26.1878775703697 32.780244653864 0.00486650593138063 0.782005734643365 2.23034192475807 2.69344994151519 28.5646489582994 2.17489470516555 1720.81524041248 1.3 42.9393916236535 0 
1990-08-03/12:00:00 3.04903038261304 3.21359078715302 -3.56240196124706 -3.51718187490553 -3.65060060407984 -3.50509196414216 -3.43566185544038 0.0695886274049537 0.0300758602929863 0.013087942678933 4.5 13.8229263413128 68.4818820554089 96.786409212847 79.8036929183842 79.8036929183842 9.06594230863591 26.1692799571865 32.7612113218198 0.00622986748610512 0.818305602036746 2.87687985634172 2.76127721663703 30.4325901807805 2.22966356470682 1764.14933285143 1.3 33.9055477242121 0 
1990-08-03/13:00:00 3.13216418267414 3.32182213792569 -3.59093813378552 -3.54031388808482 -3.68945954988997 -3.53011055409699 -3.44750561979693 0.0764822060455547 0.0350630351681064 0.015544864672823 4.5 11.370249227297 67.760601957936 96.6781778620743 79.3276323195913 79.3276323195913 9.05340872294328 26.1474712301107 32.7391701504782 0.0074279027202712 0.8093072542483 3.41693947963166 2.69344994151519 31.7908373813511 2.17489470516555 1720.81524041248 1.3 27.3367151297312 0 
1990-08-03/14:00:00 3.2087600966944 3.41397598373379 -3.61453628156262 -3.56110675540873 -3.7182808514243 -3.5580971672473 -3.46072369955573 0.0789159014810205 0.0370661236186422 0.0169580601149411 4.5 10.2992683569704 67.2353730096092 96.5860240162662 78.975633412272 78.975633412272 9.03990728471362 26.1232376551858 32.7146802174418 0.00824716488120068 0.754771379365021 3.72757604033787 2.49459043285936 32.507086967624 2.01432053380965 1593.76610988237 1.3 23.8727480211541 0 
1990-08-03/15:00:00 3.2708225855163 3.47824152254208 -3.63063199756735 -3.57760535021143 -3.73335881404347 -3.5864417158806 -3.47466526049859 0.0760800019924406 0.0354051016093842 0.0169671743261999 4.5 10.2930290734085 66.9638286734176 96.5217584774579 78.7870005950337 78.7870005950337 9.02642637973729 26.0977345516144 32.6886391319956 0.00852386836257313 0.659086710027141 3.72957944846854 2.17825063755355 32.5115707904216 1.75888391505567 1391.6601295481 1.3 23.851063101555 0 
1990-08-03/16:00:00 3.31201537746311 3.5070013851212 -3.63774242801485 -3.58838978240749 -3.73314219156147 -3.61220664193725 -3.48853028955136 0.0681946936758162 0.0304988107755792 0.0155697974589972 4.5 11.3494501357388 66.9677143734597 96.4929986148788 78.7778280700273 78.7778280700273 9.01401619247222 26.0723669933407 32.6621963637702 0.00820085805997928 0.530698740642144 3.42241999189145 1.76598858987163 31.8038520913512 1.42599243234271 1128.27048797354 1.3 27.2737726467864 0 
1990-08-03/17:00:00 3.32941030146953 3.5070013851212 -3.63579454853346 -3.59290498757308 -3.71856539545789 -3.63284656860431 -3.50149839246195 0.0562193308931993 0.0236711352732606 0.0131225706456695 4.5 13.7821401334564 67.2302281695428 96.4929986148788 78.9353363476772 78.9353363476772 9.00358761339863 26.0485766203858 32.6365840744703 0.00734830018912642 0.381157865807147 2.88449148044598 1.28589926706788 30.4528680463905 1.03833209008849 821.546753960031 1.3 33.80747875377 0 
1990-08-03/18:00:00 3.32941030146953 3.5070013851212 -3.62484370422555 -3.5905240228856 -3.69107588349352 -3.64671724522828 -3.5127964216849 0.0411542889493034 0.0165296117635596 0.0101836869834305 4.5 18.0585233902444 67.7309293796964 96.4929986148788 79.2357570737694 79.2357570737694 8.99582348038621 26.0277956531086 32.6130769696621 0.0061369467198772 0.223827583914625 2.23849115667955 0.770699963106239 28.5902147614111 0.622321299978609 492.391643095653 1.3 42.8157488282084 0 
1990-08-03/19:00:00 3.32941030146953 3.5070013851212 -3.60510781270386 -3.58093987858111 -3.65174854136165 -3.65320946776733 -3.52169980036964 0.0238852084003793 0.0103210759372402 0.00729682848072214 4.5 24.385220066862 68.4603545858557 96.4929986148788 79.6734121974649 79.6734121974649 8.99277377121641 26.0114465693312 32.5929902598298 0.00317966166461557 0.0722655364815111 1.60392655945537 0.255500659144602 26.3973288120754 0.206310509868731 163.236532231274 1.3 53.4211089525837 0 
1990-08-03/20:00:00 3.32941030146953 3.5070013851212 -3.58054177177984 -3.56697231160563 -3.60672892979838 -3.65329217036245 -3.52741941923636 0.0123488736063946 0.00609902200871232 0.00534905965010116 4.5 30.3604559846666 69.3148847240858 96.4929986148788 80.186130280403 80.186130280403 8.99371661576025 26.0003027266196 32.5771483581994 0.000775461665102128 0 1.17578463898047 0 24.6145351718908 0 0 1.3 62.0431572571616 0 
1990-08-03/21:00:00 3.32941030146953 3.5070013851212 -3.56154159241174 -3.55532880892273 -3.57353139457197 -3.6492828542825 -3.52973623315947 0.00950866567694808 0.00457127718243865 0.00420191617648931 4.5 34.726544446682 69.9588089193055 96.4929986148788 80.5724847975348 80.5724847975348 8.99611881720405 25.9935175243009 32.5650535601156 0 0 0.923629351283499 0 23.3984013789181 0 0 1.3 67.9246928827626 0 
1990-08-03/22:00:00 3.32941030146953 3.5070013851212 -3.55670404205834 -3.55264464643388 -3.56453810718082 -3.64341417149208 -3.53188302208766 0.00697000626825216 0.00324887056466559 0.00318761923793302 4.5 39.2198409483364 70.1353141649323 96.4929986148788 80.6783879449109 80.6783879449109 8.99860692586209 25.9887343801659 32.5549124058956 0 0 0.700675255100097 0 22.1822675859454 0 0 1.3 73.8062285083636 0 
1990-08-03/23:00:00 3.32941030146953 3.5070013851212 -3.55369868748602 -3.55095697534447 -3.55898980799968 -3.63649426809959 -3.53360293127403 0.0047664635873178 0.00212205931863011 0.00229464982775038 4.5 43.7427423340461 70.2446518498214 96.4929986148788 80.7439905558444 80.7439905558444 9.00090137503523 25.9850230797382 32.5460016171232 0 0 0.504390340694192 0 20.9661337929727 0 0 1.3 79.6877641339646 0 
1990-08-04/00:00:00 3.32941030146953 3.5070013851212 -3.55323489379612 -3.55084077738099 -3.5578552032349 -3.63011788621058 -3.53505619066451 0.00527193423301174 0.00230893482912815 0.00258834315266403 4.5 42.1411466042273 70.2670529628899 96.4929986148788 80.7574312236855 80.7574312236855 9.00292789287173 25.9819854088909 32.5380044225382 0 0 0.57111238403708 0 19.75 0 0 0.8 75.207055727958 0 
1990-08-04/01:00:00 3.32941030146953 3.5070013851212 -3.55234249030964 -3.55042308111951 -3.55604668127418 -3.62402387455707 -3.53638723714545 0.00380452158680395 0.00157886296584738 0.00197497738905799 4.5 45.462701264084 70.3027891384209 96.4929986148788 80.778872929004 80.778872929004 9.00466121248145 25.9793683267032 32.5307053318752 0 0 0.435774539370221 0 18.5402683553543 0 0 0.8 79.6004781566425 0 
1990-08-04/02:00:00 3.32941030146953 3.5070013851212 -3.55080344051607 -3.54951968271658 -3.55328091330526 -3.61766971988268 -3.53753019300916 0.00254612835513066 0.000961323073797315 0.00143603398482209 4.5 48.6283951914997 70.3575107343399 96.4929986148788 80.8117058865555 80.8117058865555 9.00620764976461 25.9772730787814 32.5241747132678 0 0 0.316857829220168 0 17.3305367107085 0 0 0.8 83.993900585327 0 
1990-08-04/03:00:00 3.32941030146953 3.5070013851212 -3.54927427486567 -3.54855421495411 -3.55066388966459 -3.61118342235764 -3.53847400177852 0.00147441214003339 0.000443139290403516 0.00096479009981598 4.5 51.6009068568642 70.4093678727829 96.4929986148788 80.8428201696212 80.8428201696212 9.00761150446449 25.9756726258671 32.5183817186601 0 0 0.21287887328006 0 16.1208050660628 0 0 0.8 88.3873230140115 0 
1990-08-04/04:00:00 3.32941030146953 3.5070013851212 -3.54783875234319 -3.54759066479703 -3.54831752656622 -3.60468431628323 -3.53923465122822 0.000569224590799311 1.2424953551862e-05 0.000555001047697891 4.5 54.3515545745611 70.4559268239814 96.4929986148788 80.8707555403403 80.8707555403403 9.00889581088259 25.9745067348874 32.5132674486776 0 0 0.122459794856637 0 14.911073421417 0 0 0.8 92.780745442696 0 
1990-08-04/05:00:00 3.32941030146953 3.5070013851212 -3.54714395869745 -3.54709873221657 -3.54723123947211 -3.59846227432001 -3.5399444686284 0.00135283476681616 0.000556909837786227 0.000403645512842559 4.5 55.4084395965894 70.4775029093407 96.4929986148788 80.883701191556 80.883701191556 9.00973254228738 25.9736640377423 32.5087295922693 0.000357182023948022 0.0567876217289602 0.0890635196141268 0.246021968279874 14.415941565847 0.198566986150601 157.180701956586 0.8 94.5789321802633 0 
1990-08-04/06:00:00 3.32941030146953 3.5070013851212 -3.54990136318191 -3.54887805330275 -3.55187620795991 -3.59325353594641 -3.5406881383966 0.00450769392662805 0.0016291472697955 0.000693876914949155 4.5 53.4014855678808 70.3853359077491 96.4929986148788 80.828400990601 80.828400990601 9.01030237771764 25.972694372439 32.5043834962181 0.00040477477837287 0.180184511848891 0.153102458117671 0.765298273638064 15.3407199173357 0.617680497254193 488.940563713207 0.8 91.2203840518624 0 
1990-08-04/07:00:00 3.32941030146953 3.5070013851212 -3.55904032271406 -3.55498573648474 -3.56686510639285 -3.58998570029053 -3.54189751142608 0.0103568273710959 0.00346932810578729 0.00134302497097631 4.5 49.1995154107831 70.0895583496914 96.4929986148788 80.6509344557664 80.6509344557664 9.01007441965192 25.9707935850511 32.4995371217789 0.000720286977914217 0.313418124548648 0.296335589122393 1.28457457899625 17.1044784267591 1.03679400835779 820.700425469828 0.8 84.8148839325751 0 
1990-08-04/08:00:00 3.32941030146953 3.5070013851212 -3.57614287797545 -3.56665914834935 -3.5944451481902 -3.58968733507524 -3.54413448398734 0.0192618428425914 0.00646828828792127 0.00247322872383731 4.5 42.7427940864829 69.5517638169759 96.4929986148788 80.3282577361371 80.3282577361371 9.0084786220657 25.9669103667542 32.493266643802 0.00127840962139969 0.451220183660355 0.54571263137421 1.76846306228895 19.5343335830622 1.42734562629749 1129.85140090683 0.8 75.9902985880439 0 
1990-08-04/09:00:00 3.32941030146953 3.5070013851212 -3.60135091880463 -3.58423577822836 -3.63438074355495 -3.59357666969567 -3.54801314362867 0.0305172918123244 0.0110534496962803 0.00422255416781815 4.5 34.5756573007653 68.787509520938 96.4929986148788 79.8697051585143 79.8697051585143 9.00492961363998 25.9599431251809 32.4845719805665 0.00210848146765275 0.583871917208082 0.931697551395478 2.18398752304329 22.3921111188877 1.76271990372779 1395.32536194432 0.8 65.6116133832246 0 
1990-08-04/10:00:00 3.3611281471982 3.5070013851212 -3.62746885885055 -3.60107967942159 -3.6783962799648 -3.60252501847954 -3.5538319863534 0.04286986290201 0.0174560592729984 0.00666405431642305 4.5 26.0761813341034 67.9644010520782 96.4929986148788 79.3758400771984 79.3758400771984 8.99923861174008 25.9497077890861 32.4731706215951 0.00321431606625261 0.698445325551131 1.47040934046467 2.50283065594549 25.3976918390237 2.020061637874 1599.03069685407 0.8 54.6961464649939 0 
1990-08-04/11:00:00 3.44377188545744 3.5847339708812 -3.65668309562647 -3.62203486300387 -3.72421577114736 -3.61706746238291 -3.56137311929713 0.0552587479821904 0.0253273100027095 0.00968971839016047 4.5 18.8972705794377 67.128226548211 96.4152660291188 78.8430423405741 78.8430423405741 8.99148618205778 25.9365254375723 32.4592157718014 0.00454117749419001 0.781713106387792 2.13801565096063 2.70326382840148 28.256468888348 2.18183341483138 1727.08522370094 0.8 44.31383129394 0 
1990-08-04/12:00:00 3.5407674002286 3.71942745800149 -3.68858598980705 -3.64601918700034 -3.77136053764893 -3.63784440348292 -3.57102602211576 0.0664814508496924 0.0334172079866579 0.0129145399816277 4.5 13.9709337993439 66.2890745937142 96.2805725419985 78.2856737730279 78.2856737730279 8.981483409623 25.9197012027767 32.4420323076192 0.00595069492964011 0.823195422694329 2.84956564204334 2.77162785093984 30.6882250993909 2.23701075534079 1770.76223810045 0.8 35.482341826028 0 
1990-08-04/13:00:00 3.6466586980502 3.86447968800339 -3.72172348798998 -3.67149104174211 -3.81933288361595 -3.66428167614481 -3.58274997742979 0.0777196104936918 0.0429370971106411 0.0156945526801066 4.5 11.1978066360292 65.4564573495131 96.1355203119966 77.7280825345065 77.7280825345065 8.96954225542381 25.8993045925024 32.421558798031 0.00722411572748527 0.81713006024587 3.46296950166973 2.70326382840148 32.4545998635153 2.18183341483138 1727.08522370094 0.8 29.0673401680039 0 
1990-08-04/14:00:00 3.76877653362155 4.02872942763846 -3.75783513828193 -3.69999712385874 -3.86988949052852 -3.69487591453248 -3.59650011693774 0.0831174378084682 0.048445673306581 0.01731924971915 4.5 10.0153245179075 64.6013279221203 95.9712705723615 77.1493049822168 77.1493049822168 8.95607126276967 25.8751787590827 32.3975603748248 0.00811110407223342 0.763125826977802 3.82145543053547 2.50283065594549 33.3824532245259 2.020061637874 1599.03069685407 0.8 25.6976244258089 0 
1990-08-04/15:00:00 3.85713836270488 4.11822291695519 -3.77692149635934 -3.7200752703223 -3.88642969604112 -3.72647316002975 -3.61173166841947 0.0756067026137092 0.0418221654405618 0.0173163156459187 4.5 10.0172247677265 64.3263919722156 95.8817770830448 76.9485460165473 76.9485460165473 8.9421642529661 25.84859757433 32.3709743649457 0.00841139736183298 0.665899101703104 3.82080803354859 2.18398752304329 33.3808370475511 1.76271990372779 1395.32536194432 0.8 25.7034939491872 0 
1990-08-04/16:00:00 3.88390563978366 4.11822291695519 -3.77413311501599 -3.72607039870864 -3.86629988803692 -3.75448610913656 -3.62667984547006 0.0651456450583511 0.0332920608467885 0.0156866384779908 4.5 11.2042563467277 64.6613059616892 95.8817770830448 77.1494944102314 77.1494944102314 8.92969159936316 25.8228826188392 32.3444908172185 0.0080543450465504 0.534538891388708 3.46122324988954 1.76846306228895 32.4499097501682 1.42734562629749 1129.85140090683 0.8 29.0843734077835 0 
1990-08-04/17:00:00 3.89186714665132 4.11822291695519 -3.76801835950814 -3.7278459060808 -3.84505448399021 -3.77570425454838 -3.64002602629143 0.0520600711678998 0.0246986935473268 0.0129038485063646 4.5 13.9838385785474 65.0185845326597 95.8817770830448 77.3638615528137 77.3638615528137 8.91972512951849 25.7998609274687 32.3197065552325 0.00712859203970923 0.381499910019028 2.84720659087963 1.28457457899625 30.680920774321 1.03679400835778 820.700425469827 0.8 35.5088691849926 0 
1990-08-04/18:00:00 3.89186714665132 4.11822291695519 -3.75409309892968 -3.7232836580554 -3.81317437775481 -3.78867902369945 -3.65123018236563 0.036593670708142 0.0162178788396749 0.00967872350330111 4.5 18.9181966287341 65.5621734632549 95.8817770830448 77.6900149111709 77.6900149111709 8.91272199910214 25.7804823715425 32.2975494476403 0.00584163292589672 0.221280521495267 2.13558965267675 0.765298273638062 28.2472663210927 0.617680497254192 488.940563713206 0.8 44.3472525618384 0 
1990-08-04/19:00:00 3.89186714665132 4.11822291695519 -3.73342268389485 -3.71289094735567 -3.77279507159491 -3.79331909403584 -3.65975604505043 0.0203282095077046 0.00935730452261542 0.00665457283655436 4.5 26.1038435100475 66.2638694272666 95.8817770830448 78.1110324895779 78.1110324895779 8.91028609563989 25.7657162010104 32.2789933240418 0.00305027179757846 0.0686461060283867 1.46831727219836 0.246021968279873 25.3874930647139 0.198566986150599 157.180701956585 0.8 54.7331856910044 0 
1990-08-04/20:00:00 3.89186714665132 4.11822291695519 -3.71182715989204 -3.70063061688296 -3.73329804869607 -3.79160484126445 -3.66511869780374 0.0110088406144938 0.00538835471599778 0.00501905696114887 4.5 31.4750589654653 66.9649186159453 95.8817770830448 78.5316620027851 78.5316620027851 8.91160051871768 25.7558180103952 32.2644495621175 0.000721776313786379 0 1.10744419021464 0 23.4683242802834 0 0 0.8 61.7030944466088 0 
1990-08-04/21:00:00 3.89186714665132 4.11822291695519 -3.69714199017633 -3.69167227329538 -3.70763091366255 -3.7867995040478 -3.66729544525411 0.00947520843798337 0.00455565467320229 0.00437995367217569 4.5 33.9349800594805 67.428502410732 95.8817770830448 78.8098122796571 78.8098122796571 8.91402962071872 25.7495887050011 32.253119522758 0 0 0.966427415589633 0 22.6137432102125 0 0 0.8 64.8067047861382 0 
1990-08-04/22:00:00 3.89186714665132 4.11822291695519 -3.69466756350539 -3.69053500602504 -3.7025923026056 -3.78118134992798 -3.66951324805645 0.00803887761685757 0.0037949709013237 0.00379121151719706 4.5 36.4061581824627 67.5202613650088 95.8817770830448 78.8648676522232 78.8648676522232 8.91634390868022 25.7448769592889 32.2433534121183 0 0 0.836522717533308 0 21.7591621401417 0 0 0.8 67.9103151256676 0 
